05:14:37	05:14:49	12.0
05:15:19	05:15:32	13.0
05:15:48	05:16:00	12.0
05:16:16	05:16:29	13.0
05:16:31	05:16:43	12.0
05:16:59	05:17:12	13.0
05:17:28	05:17:40	12.0
05:17:42	05:17:54	12.0
05:17:56	05:18:09	13.0
05:18:10	05:18:23	13.0
05:18:39	05:18:51	12.0
05:19:07	05:19:20	13.0
05:19:21	05:19:34	13.0
05:19:50	05:20:02	12.0
05:20:18	05:20:31	13.0
05:20:47	05:20:59	12.0
05:21:01	05:21:13	12.0
05:21:29	05:21:42	13.0
05:21:58	05:22:10	12.0
05:22:26	05:22:39	13.0
05:22:55	05:23:08	13.0
05:23:09	05:23:22	13.0
05:23:38	05:23:50	12.0
05:24:06	05:24:19	13.0
05:24:35	05:24:48	13.0
05:24:49	05:25:02	13.0
05:25:05	05:25:16	11.0
05:25:18	05:25:31	13.0
05:25:47	05:25:59	12.0
05:26:15	05:26:28	13.0
05:26:29	05:26:40	11.0
05:26:44	05:26:56	12.0
05:27:14	05:27:25	11.0
05:27:26	05:27:39	13.0
05:27:55	05:28:08	13.0
05:28:24	05:28:36	12.0
05:28:38	05:28:50	12.0
05:28:53	05:29:05	12.0
05:29:07	05:29:19	12.0
05:29:21	05:29:33	12.0
05:29:35	05:29:48	13.0
05:29:50	05:30:02	12.0
05:30:04	05:30:16	12.0
05:30:18	05:30:31	13.0
05:30:32	05:30:45	13.0
05:30:47	05:30:59	12.0
05:31:15	05:31:28	13.0
05:31:29	05:31:42	13.0
05:31:58	05:32:10	12.0
05:32:27	05:32:39	12.0
05:32:55	05:33:07	12.0
05:33:09	05:33:22	13.0
05:33:25	05:33:36	11.0
05:33:38	05:33:50	12.0
05:34:06	05:34:19	13.0
05:34:35	05:34:47	12.0
05:34:49	05:35:01	12.0
05:35:05	05:35:16	11.0
05:35:17	05:35:30	13.0
05:35:46	05:35:59	13.0
05:36:15	05:36:27	12.0
05:36:29	05:36:41	12.0
05:36:58	05:37:10	12.0
05:37:40	05:37:51	11.0
05:37:54	05:38:07	13.0
05:38:08	05:38:21	13.0
05:38:37	05:38:50	13.0
05:39:06	05:39:18	12.0
05:39:34	05:39:47	13.0
05:39:48	05:40:01	13.0
05:40:04	05:40:15	11.0
05:40:17	05:40:29	12.0
05:40:45	05:40:58	13.0
05:41:14	05:41:26	12.0
05:41:28	05:41:40	12.0
05:41:42	05:41:55	13.0
05:41:56	05:42:09	13.0
05:42:25	05:42:36	11.0
05:42:53	05:43:06	13.0
05:43:22	05:43:34	12.0
05:43:36	05:43:48	12.0
05:43:51	05:44:03	12.0
05:44:04	05:44:17	13.0
05:44:33	05:44:45	12.0
05:45:01	05:45:14	13.0
05:45:15	05:45:27	12.0
05:45:29	05:45:42	13.0
05:46:12	05:46:24	12.0
05:46:40	05:46:53	13.0
05:47:09	05:47:22	13.0
05:47:23	05:47:36	13.0
05:47:39	05:47:50	11.0
05:48:20	05:48:33	13.0
05:48:49	05:49:01	12.0
05:49:17	05:49:30	13.0
05:49:31	05:49:44	13.0
05:50:00	05:50:12	12.0
05:50:28	05:50:41	13.0
05:50:42	05:50:53	11.0
05:50:57	05:51:09	12.0
05:51:11	05:51:24	13.0
05:51:40	05:51:52	12.0
05:52:08	05:52:21	13.0
05:52:36	05:52:49	13.0
05:52:51	05:53:03	12.0
05:53:06	05:53:17	11.0
05:53:19	05:53:32	13.0
05:53:48	05:54:00	12.0
05:54:16	05:54:29	13.0
05:54:31	05:54:42	11.0
05:54:45	05:54:57	12.0
05:54:59	05:55:11	12.0
05:55:27	05:55:40	13.0
05:55:56	05:56:08	12.0
05:56:10	05:56:22	12.0
05:56:38	05:56:51	13.0
05:57:07	05:57:20	13.0
05:57:35	05:57:48	13.0
05:57:50	05:58:02	12.0
05:58:06	05:58:17	11.0
05:58:18	05:58:31	13.0
05:58:47	05:59:00	13.0
05:59:16	05:59:28	12.0
05:59:30	05:59:42	12.0
05:59:45	05:59:56	11.0
05:59:58	06:00:11	13.0
06:00:27	06:00:39	12.0
06:00:55	06:01:08	13.0
06:01:24	06:01:36	12.0
06:01:38	06:01:51	13.0
06:01:54	06:02:05	11.0
06:02:06	06:02:19	13.0
06:02:35	06:02:47	12.0
06:03:03	06:03:16	13.0
06:03:18	06:03:29	11.0
06:03:32	06:03:44	12.0
06:03:46	06:03:59	13.0
06:04:15	06:04:27	12.0
06:04:43	06:04:56	13.0
06:05:12	06:05:24	12.0
06:05:26	06:05:38	12.0
06:05:41	06:05:53	12.0
06:05:54	06:06:07	13.0
06:06:23	06:06:35	12.0
06:06:37	06:06:48	11.0
06:06:51	06:07:04	13.0
06:07:06	06:07:18	12.0
06:07:34	06:07:47	13.0
06:08:03	06:08:15	12.0
06:08:31	06:08:44	13.0
06:08:45	06:08:58	13.0
06:09:00	06:09:12	12.0
06:09:14	06:09:26	12.0
06:09:42	06:09:55	13.0
06:10:39	06:10:51	12.0
06:11:09	06:11:20	11.0
06:11:22	06:11:34	12.0
06:11:50	06:12:03	13.0
06:12:19	06:12:31	12.0
06:12:33	06:12:44	11.0
06:12:47	06:13:00	13.0
06:13:01	06:13:14	13.0
06:13:30	06:13:42	12.0
06:13:58	06:14:11	13.0
06:14:27	06:14:39	12.0
06:14:41	06:14:54	13.0
06:14:56	06:15:08	12.0
06:15:10	06:15:22	12.0
06:15:38	06:15:50	12.0
06:16:06	06:16:19	13.0
06:16:21	06:16:32	11.0
06:16:35	06:16:47	12.0
06:16:49	06:17:02	13.0
06:17:18	06:17:30	12.0
06:17:46	06:17:59	13.0
06:18:15	06:18:27	12.0
06:18:29	06:18:41	12.0
06:18:45	06:18:56	11.0
06:18:57	06:19:10	13.0
06:19:26	06:19:38	12.0
06:19:54	06:20:07	13.0
06:20:09	06:20:21	12.0
06:20:24	06:20:36	12.0
06:20:37	06:20:50	13.0
06:21:06	06:21:18	12.0
06:21:34	06:21:47	13.0
06:22:03	06:22:15	12.0
06:22:17	06:22:30	13.0
06:22:46	06:22:58	12.0
06:23:14	06:23:27	13.0
06:23:43	06:23:56	13.0
06:23:57	06:24:09	12.0
06:24:12	06:24:24	12.0
06:24:26	06:24:38	12.0
06:24:54	06:25:07	13.0
06:25:37	06:25:49	12.0
06:25:52	06:26:04	12.0
06:26:05	06:26:18	13.0
06:26:20	06:26:32	12.0
06:26:34	06:26:46	12.0
06:26:48	06:27:01	13.0
06:27:02	06:27:15	13.0
06:27:17	06:27:29	12.0
06:28:00	06:28:12	12.0
06:28:14	06:28:25	11.0
06:28:29	06:28:41	12.0
06:28:42	06:28:55	13.0
06:29:11	06:29:23	12.0
06:29:39	06:29:52	13.0
06:30:07	06:30:20	13.0
06:30:22	06:30:34	12.0
06:30:50	06:31:02	12.0
06:31:18	06:31:31	13.0
06:31:47	06:32:00	13.0
06:32:01	06:32:13	12.0
06:32:16	06:32:28	12.0
06:32:30	06:32:42	12.0
06:32:59	06:33:11	12.0
06:33:27	06:33:40	13.0
06:33:56	06:34:08	12.0
06:34:10	06:34:22	12.0
06:34:26	06:34:37	11.0
06:34:39	06:34:51	12.0
06:35:08	06:35:20	12.0
06:37:52	06:38:06	14.0
06:38:34	06:38:45	11.0
06:39:45	06:39:56	11.0
06:41:39	06:41:50	11.0
06:43:47	06:43:58	11.0
06:44:44	06:44:55	11.0
06:46:52	06:47:03	11.0
06:47:35	06:47:46	11.0
06:48:32	06:48:43	11.0
06:49:15	06:49:26	11.0
06:50:26	06:50:37	11.0
06:51:52	06:52:03	11.0
06:53:32	06:53:43	11.0
06:53:46	06:53:57	11.0
06:54:43	06:54:54	11.0
06:55:40	06:55:51	11.0
06:57:20	06:57:31	11.0
06:58:03	06:58:14	11.0
06:59:00	06:59:11	11.0
06:59:14	06:59:25	11.0
07:00:11	07:00:22	11.0
07:00:25	07:00:36	11.0
07:01:22	07:01:33	11.0
07:02:33	07:02:44	11.0
07:03:30	07:03:41	11.0
07:04:41	07:04:52	11.0
07:06:49	07:07:00	11.0
07:08:00	07:08:11	11.0
07:10:08	07:10:19	11.0
07:11:19	07:11:30	11.0
07:11:33	07:11:44	11.0
07:12:30	07:12:41	11.0
07:12:44	07:12:55	11.0
07:13:27	07:13:38	11.0
07:14:10	07:14:21	11.0
07:14:24	07:14:35	11.0
07:15:35	07:15:46	11.0
07:16:46	07:16:57	11.0
07:17:29	07:17:40	11.0
07:18:12	07:18:23	11.0
07:18:26	07:18:37	11.0
07:19:09	07:19:20	11.0
07:21:17	07:21:28	11.0
07:22:14	07:22:25	11.0
07:23:54	07:24:05	11.0
07:24:51	07:25:02	11.0
07:25:20	07:25:31	11.0
07:25:34	07:25:45	11.0
07:27:42	07:27:53	11.0
07:28:53	07:29:04	11.0
07:29:50	07:30:01	11.0
07:30:47	07:30:58	11.0
07:31:30	07:31:41	11.0
07:32:27	07:32:38	11.0
07:32:41	07:32:52	11.0
07:34:07	07:34:18	11.0
07:34:50	07:35:01	11.0
07:36:01	07:36:12	11.0
07:36:58	07:37:09	11.0
07:37:55	07:38:06	11.0
07:38:09	07:38:20	11.0
07:39:35	07:39:46	11.0
07:41:43	07:41:54	11.0
07:42:54	07:43:05	11.0
07:44:05	07:44:16	11.0
07:45:02	07:45:13	11.0
07:46:13	07:46:24	11.0
07:48:21	07:48:32	11.0
07:48:35	07:48:46	11.0
07:50:15	07:50:26	11.0
07:52:23	07:52:34	11.0
07:53:20	07:53:31	11.0
07:53:34	07:53:45	11.0
07:55:14	07:55:25	11.0
07:57:22	07:57:33	11.0
07:57:36	07:57:47	11.0
07:58:19	07:58:30	11.0
08:00:13	08:00:24	11.0
08:00:27	08:00:38	11.0
08:01:10	08:01:21	11.0
08:01:53	08:02:04	11.0
08:02:50	08:03:01	11.0
08:03:04	08:03:15	11.0
08:04:01	08:04:12	11.0
08:04:15	08:04:26	11.0
08:05:12	08:05:23	11.0
08:06:23	08:06:34	11.0
08:07:34	08:07:45	11.0
08:08:31	08:08:42	11.0
08:08:45	08:08:56	11.0
08:11:40	08:11:51	11.0
08:13:34	08:13:45	11.0
08:17:36	08:17:47	11.0
08:18:19	08:18:30	11.0
08:22:21	08:22:32	11.0
09:00:06	09:00:17	11.0
09:02:23	09:02:35	12.0
09:41:58	09:42:11	13.0
09:50:57	09:51:11	14.0
09:51:13	09:51:25	12.0
09:51:26	09:51:39	13.0
09:51:40	09:51:54	14.0
09:52:09	09:52:22	13.0
09:52:23	09:52:36	13.0
09:52:39	09:52:51	12.0
09:52:52	09:53:05	13.0
09:53:20	09:53:33	13.0
09:53:49	09:54:02	13.0
09:54:03	09:54:16	13.0
09:54:17	09:54:30	13.0
09:54:31	09:54:45	14.0
09:54:46	09:54:59	13.0
09:55:00	09:55:13	13.0
09:55:28	09:55:42	14.0
09:56:11	09:56:24	13.0
09:56:39	09:56:53	14.0
09:57:08	09:57:21	13.0
09:57:22	09:57:34	12.0
09:57:37	09:57:49	12.0
09:57:51	09:58:04	13.0
09:58:19	09:58:32	13.0
09:58:50	09:59:01	11.0
09:59:02	09:59:15	13.0
09:59:18	09:59:30	12.0
09:59:31	09:59:44	13.0
10:00:00	10:00:13	13.0
10:00:42	10:00:55	13.0
10:00:58	10:01:10	12.0
10:01:11	10:01:24	13.0
10:01:39	10:01:52	13.0
10:02:10	10:02:21	11.0
10:02:22	10:02:33	11.0
10:02:37	10:02:49	12.0
10:02:50	10:03:03	13.0
10:03:19	10:03:32	13.0
10:04:59	10:05:12	13.0
10:05:27	10:05:40	13.0
10:05:41	10:05:54	13.0
10:05:57	10:06:09	12.0
10:06:10	10:06:23	13.0
10:06:39	10:06:52	13.0
10:06:53	10:07:04	11.0
10:07:07	10:07:20	13.0
10:07:21	10:07:34	13.0
10:07:38	10:07:49	11.0
10:07:50	10:08:03	13.0
10:08:47	10:09:00	13.0
10:09:01	10:09:14	13.0
10:09:16	10:09:28	12.0
10:09:58	10:10:11	13.0
10:18:30	10:18:42	12.0
10:18:44	10:18:57	13.0
10:18:59	10:19:11	12.0
10:19:13	10:19:25	12.0
10:19:41	10:19:54	13.0
10:19:56	10:20:08	12.0
10:20:10	10:20:22	12.0
10:20:24	10:20:36	12.0
10:20:53	10:21:05	12.0
10:21:21	10:21:34	13.0
10:23:28	10:23:42	14.0
10:31:37	10:31:50	13.0
10:32:05	10:32:18	13.0
10:32:19	10:32:32	13.0
10:32:33	10:32:46	13.0
10:32:47	10:33:00	13.0
10:33:01	10:33:14	13.0
10:33:15	10:33:28	13.0
10:33:29	10:33:42	13.0
10:33:43	10:33:57	14.0
10:33:57	10:34:11	14.0
10:34:26	10:34:39	13.0
10:35:22	10:35:35	13.0
10:35:36	10:35:49	13.0
10:36:04	10:36:17	13.0
10:36:32	10:36:45	13.0
10:37:00	10:37:14	14.0
10:37:14	10:37:27	13.0
10:37:29	10:37:42	13.0
10:37:43	10:37:56	13.0
10:38:11	10:38:24	13.0
10:38:25	10:38:38	13.0
10:38:39	10:38:52	13.0
10:38:53	10:39:06	13.0
10:39:07	10:39:20	13.0
10:39:37	10:39:48	11.0
10:39:49	10:40:02	13.0
10:40:04	10:40:17	13.0
10:40:17	10:40:31	14.0
10:40:46	10:40:59	13.0
10:41:14	10:41:27	13.0
10:41:28	10:41:39	11.0
10:41:42	10:41:55	13.0
10:41:56	10:42:09	13.0
10:42:12	10:42:23	11.0
10:42:24	10:42:37	13.0
10:42:52	10:43:05	13.0
10:43:20	10:43:33	13.0
10:43:34	10:43:46	12.0
10:44:03	10:44:16	13.0
10:44:31	10:44:44	13.0
10:44:59	10:45:12	13.0
10:45:13	10:45:24	11.0
10:45:27	10:45:40	13.0
10:45:41	10:45:54	13.0
10:46:10	10:46:22	12.0
10:46:37	10:46:50	13.0
10:47:05	10:47:18	13.0
10:47:19	10:47:33	14.0
10:47:35	10:47:47	12.0
10:47:47	10:48:01	14.0
10:48:16	10:48:29	13.0
10:48:44	10:48:57	13.0
10:48:58	10:49:11	13.0
10:49:14	10:49:25	11.0
10:49:26	10:49:39	13.0
10:49:54	10:50:07	13.0
10:50:08	10:50:20	12.0
10:50:23	10:50:36	13.0
10:50:36	10:50:50	14.0
10:51:05	10:51:18	13.0
10:51:33	10:51:46	13.0
10:51:47	10:51:58	11.0
10:52:01	10:52:14	13.0
10:52:15	10:52:28	13.0
10:52:31	10:52:42	11.0
10:52:43	10:52:56	13.0
10:53:39	10:53:53	14.0
10:53:53	10:54:06	13.0
10:54:09	10:54:21	12.0
10:54:22	10:54:35	13.0
10:55:18	10:55:31	13.0
10:55:31	10:55:44	13.0
10:56:28	10:56:39	11.0
10:56:56	10:57:07	11.0
10:57:24	10:57:35	11.0
10:57:38	10:57:49	11.0
11:00:27	11:00:38	11.0
11:00:41	11:00:52	11.0
11:00:55	11:01:06	11.0
11:01:23	11:01:34	11.0
11:01:51	11:02:02	11.0
11:02:05	11:02:16	11.0
11:03:58	11:04:09	11.0
11:04:12	11:04:23	11.0
11:04:40	11:04:51	11.0
11:05:08	11:05:19	11.0
11:05:22	11:05:33	11.0
11:05:36	11:05:47	11.0
11:05:50	11:06:01	11.0
11:07:01	11:07:12	11.0
11:07:29	11:07:40	11.0
11:07:57	11:08:08	11.0
11:08:25	11:08:36	11.0
11:08:39	11:08:50	11.0
11:09:07	11:09:18	11.0
11:09:35	11:09:46	11.0
11:10:03	11:10:14	11.0
11:11:28	11:11:39	11.0
11:11:56	11:12:07	11.0
11:12:24	11:12:35	11.0
11:12:52	11:13:03	11.0
11:13:06	11:13:17	11.0
11:14:45	11:14:56	11.0
11:15:13	11:15:24	11.0
11:15:41	11:15:52	11.0
11:16:09	11:16:20	11.0
11:17:48	11:17:59	11.0
11:18:02	11:18:13	11.0
11:18:30	11:18:41	11.0
11:18:58	11:19:09	11.0
11:19:40	11:19:51	11.0
11:19:54	11:20:05	11.0
11:20:08	11:20:19	11.0
11:22:01	11:22:12	11.0
11:22:29	11:22:40	11.0
11:23:11	11:23:26	15.0
11:23:29	11:23:40	11.0
11:55:23	11:55:37	14.0
11:55:37	11:55:48	11.0
11:56:06	11:56:17	11.0
